UA;SU;SUBP;COD_ARV;FUSTE;DAP;SA;QF;PS;AFF;HT;HF;PL;HAB;MB
ES_87;2;5;19;1;23,3;1;3;2;0;10,0;3,0;1;NA;0
ES_87;2;5;20;1;11,5;1;2;2;0;9,0;3,0;1;NA;0
ES_87;2;5;20;2;16,4;1;2;2;0;9,0;3,5;1;NA;0
ES_87;2;5;21;1;10,7;2;3;2;0;6,0;3,0;1;NA;0
ES_87;2;5;22;1;28,4;1;2;1;0;17,7;8,8;0;NA;0
ES_87;2;5;23;1;24,4;1;3;2;0;10,0;4,0;1;NA;0
ES_87;2;5;23;2;13,9;3;3;3;0;4,5;4,5;1;NA;0
ES_87;2;6;24;1;10,9;2;3;3;0;5,5;1,8;1;NA;0
ES_87;2;6;24;2;13,2;2;3;3;0;5,0;2,0;1;NA;0
ES_87;2;6;24;3;13,0;2;3;2;0;6,0;2,0;1;NA;0
ES_87;2;6;25;1;21,4;2;3;2;0;10,0;3,0;0;NA;0
ES_87;2;6;25;2;20,2;1;2;2;0;11,0;4,0;0;NA;0
ES_87;2;6;26;1;10,5;2;3;2;0;7,0;3,5;1;NA;0
ES_87;2;7;27;1;11,2;1;2;2;0;10,0;5,5;1;NA;0
ES_87;2;7;28;1;23,8;1;3;2;0;7,5;1,8;1;NA;0
ES_87;2;7;28;2;16,8;2;3;2;0;6,0;3,0;1;NA;0
ES_87;2;7;28;3;20,9;2;3;2;0;8,0;1,6;1;NA;0
ES_87;2;7;29;1;17,2;1;3;2;0;9,0;3,5;1;NA;0
ES_87;2;7;29;2;22,7;1;3;2;0;11,0;6,0;1;NA;0
ES_87;2;7;30;1;22,0;1;3;2;0;8,2;6,0;1;NA;0
ES_87;2;7;30;2;25,0;2;3;2;0;10,0;6,5;1;NA;0
ES_87;2;8;31;1;20,6;1;2;2;0;9,5;5,5;1;NA;0
ES_87;2;8;31;2;15,7;2;3;2;0;8,0;4,0;1;NA;0
ES_87;2;8;32;1;12,4;1;1;2;0;11,0;7,0;0;NA;0
ES_87;2;8;33;1;10,9;1;2;2;0;10,0;5,5;1;NA;0
ES_87;2;9;34;1;10,0;1;2;2;0;10,5;5,5;0;NA;0
ES_87;2;10;35;1;15,0;1;2;2;0;10,5;5,5;0;NA;0
ES_87;2;10;36;1;10,6;1;3;2;0;10,0;2,5;0;NA;0
ES_87;2;10;36;2;15,2;1;2;2;0;7,0;4,0;0;NA;0
ES_87;2;10;37;1;25,7;1;3;2;0;10,0;5,0;1;NA;0
ES_87;2;10;38;1;22,9;1;3;2;0;6,0;2,0;1;NA;0
ES_87;2;10;38;2;12,8;1;3;2;0;6,0;1,4;1;NA;0
ES_87;3;2;1;1;11,2;1;2;2;0;7,0;3,5;1;NA;0
ES_87;3;2;2;1;14,5;1;3;2;0;6,0;3,0;1;NA;0
ES_87;3;2;2;2;12,6;2;3;2;0;6,2;3,0;1;NA;0
ES_87;3;2;2;3;12,4;2;3;2;0;6,3;3,2;1;NA;0
ES_87;3;3;3;1;12,9;1;3;2;0;4,8;1,8;1;NA;0
ES_87;3;3;4;1;13,3;1;3;2;0;5,2;2,0;0;NA;0
ES_87;3;3;5;1;14,5;1;3;2;0;5,5;3,5;0;NA;0
ES_87;3;3;5;2;20,0;1;3;2;0;5,5;3,0;0;NA;0
ES_87;3;3;5;3;13,2;1;3;2;0;6,5;2,0;0;NA;0
ES_87;3;3;6;1;17,3;2;3;2;0;7,0;4,0;1;NA;0
ES_87;3;3;6;2;28,8;2;3;2;0;8,0;3,5;1;NA;0
ES_87;3;4;7;1;20,8;3;3;2;0;8,5;2,5;1;NA;0
ES_87;3;6;8;1;11,6;1;3;2;0;6,0;3,0;0;NA;0
ES_87;3;6;9;1;10,9;3;3;2;0;5,0;1,3;0;NA;0
ES_87;3;6;10;1;15,9;2;2;2;0;6,5;4,0;0;NA;0
ES_87;3;6;11;1;14,2;4;3;3;0;2,2;2,2;0;NA;0
ES_87;3;6;12;1;11,6;4;3;3;0;2,1;2,1;0;NA;0
ES_87;3;8;13;1;16,8;1;2;2;0;12,0;10,0;0;NA;0
ES_87;3;8;14;1;13,3;1;3;2;0;8,0;5,0;0;NA;1
ES_87;3;9;15;1;13,9;1;2;2;0;7,5;5,0;0;NA;0
ES_87;3;9;16;1;12,1;1;2;2;0;7,0;4,5;1;NA;0
ES_87;3;9;17;1;11,5;1;3;2;0;5,5;2,5;1;NA;0
ES_87;3;9;17;2;12,0;1;3;2;0;5,5;3,0;1;NA;0
ES_87;3;9;18;1;11,9;1;2;2;0;6,0;4,0;0;NA;0
ES_87;3;10;19;1;13,5;1;2;3;0;4,0;2,5;0;NA;0
ES_87;3;10;20;1;10,0;3;3;3;0;4,0;1,5;1;NA;0
ES_87;4;1;1;1;14,6;1;2;2;0;7,5;3,0;1;NA;0
ES_87;4;1;2;1;16,0;4;3;2;0;5,5;5,5;1;NA;0
ES_87;4;1;3;1;13,1;2;3;2;0;9,0;7,5;0;NA;0
ES_87;4;1;4;1;10,9;1;2;2;0;9,0;8,5;0;NA;0
ES_87;4;1;5;1;23,2;1;3;2;0;13,0;10,0;1;NA;0
ES_87;4;1;6;1;11,9;1;3;2;0;7,0;4,0;1;NA;1
ES_87;4;1;7;1;14,1;1;2;2;0;12,7;10,3;0;NA;0
ES_87;4;1;8;1;21,0;1;2;2;0;13,5;11,3;0;NA;1
ES_87;4;1;9;1;20,2;4;3;3;0;5,5;5,5;0;NA;0
ES_87;4;1;10;1;20,2;4;3;3;0;12,0;12,0;0;NA;0
ES_87;4;2;11;1;19,6;1;3;2;0;9,2;5,0;0;NA;0
ES_87;4;2;12;1;20,4;4;3;2;0;7,0;2,0;1;NA;0
ES_87;4;2;12;2;22,9;4;3;2;0;7,0;2,0;1;NA;0
ES_87;4;2;13;1;17,8;4;3;2;0;9,0;4,0;0;NA;0
ES_87;4;2;14;1;12,2;1;3;2;0;8,0;4,5;1;NA;0
ES_87;4;2;15;1;25,7;1;2;2;0;10,0;5,0;1;NA;0
ES_87;4;2;16;1;23,4;4;3;3;0;5,5;5,5;0;NA;0
ES_87;4;2;16;2;20,5;4;3;3;0;5,5;5,5;0;NA;0
ES_87;4;2;17;1;17,2;2;3;2;0;12,0;6,0;0;NA;0
ES_87;4;2;18;1;14,3;4;3;3;0;5,5;5,5;1;NA;0
ES_87;4;3;32;1;16,1;1;2;2;0;11,0;7,0;1;NA;0
ES_87;4;3;33;1;14,4;3;3;3;0;5,0;5,0;0;NA;0
ES_87;4;3;34;1;16,0;3;3;3;0;5,0;3,5;0;NA;0
ES_87;4;3;35;1;17,4;1;2;2;0;12,3;7,5;1;NA;0
ES_87;4;3;36;1;12,1;2;2;2;0;8,0;4,0;1;NA;0
ES_87;4;3;37;1;10,4;1;2;2;0;7,0;5,0;0;NA;0
ES_87;4;4;38;1;13,1;1;2;2;0;6,5;2,5;1;NA;1
ES_87;4;4;39;1;17,1;1;2;1;0;13,0;11,0;0;NA;0
ES_87;4;4;40;1;16,9;2;2;2;0;7,0;4,0;0;NA;0
ES_88;1;1;1;1;13,6;1;2;2;0;10,6;4,5;1;NA;1
ES_88;1;1;1;2;15,4;1;2;2;0;10,5;4,0;1;NA;1
ES_88;1;1;2;1;12,1;1;2;2;0;10,0;4,0;1;NA;0
ES_88;1;1;2;2;13,9;1;3;2;0;10,0;4,0;1;NA;0
ES_88;1;1;2;3;10,7;1;2;2;0;9,5;2,0;1;NA;0
ES_88;1;1;3;1;12,9;2;2;2;0;9,5;4,2;1;NA;0
ES_88;1;1;3;2;10,0;1;2;2;0;10,0;4,5;1;NA;0
ES_88;1;1;4;1;10,3;1;2;2;0;10,5;6,0;1;NA;1
ES_88;1;1;5;1;11,1;1;2;2;0;9,5;4,3;1;NA;0
ES_88;1;1;5;2;13,2;1;2;2;0;9,5;4,0;1;NA;0
ES_88;1;1;5;3;10,0;1;3;2;0;9,5;5,5;1;NA;0
ES_88;1;1;6;1;17,1;1;2;2;0;10,5;6,5;1;NA;0
ES_88;1;2;7;1;16,2;1;2;2;0;9,0;3,0;1;NA;0
ES_88;1;2;7;2;11,2;1;2;2;0;9,0;3,0;1;NA;0
ES_88;1;2;7;3;13,4;1;3;2;0;10,0;5,5;1;NA;0
ES_88;1;2;8;1;14,9;1;2;2;0;10,0;4,5;1;NA;0
ES_88;1;2;8;2;11,8;1;2;2;0;9,5;4,0;1;NA;0
ES_88;1;2;8;3;11,6;1;2;2;0;9,5;4,0;1;NA;0
ES_88;1;2;8;4;11,4;1;2;2;0;9,5;4,0;1;NA;0
ES_88;1;2;9;1;18,0;1;1;2;0;11,6;6,2;0;NA;1
ES_88;1;3;10;1;13,0;1;2;2;0;8,0;3,0;0;NA;0
ES_88;1;3;11;1;11,0;1;2;2;0;8,0;3,5;1;NA;0
ES_88;1;4;12;1;10,1;1;2;2;0;8,0;4,0;0;NA;0
ES_88;1;5;13;1;19,0;1;3;2;0;8,5;1,8;1;NA;0
ES_88;1;5;13;2;13,7;1;3;2;0;8,5;1,8;1;NA;0
ES_88;1;6;14;1;12,8;1;2;2;0;7,8;3,0;1;NA;0
ES_88;1;6;15;1;16,9;1;3;2;0;8,5;2,0;1;NA;0
ES_88;1;6;16;1;11,0;1;2;2;0;8,0;4,0;0;NA;0
ES_88;1;6;17;1;15,6;1;2;2;0;8,7;4,3;1;NA;0
ES_88;1;6;17;2;18,7;1;3;2;0;9,0;3,5;1;NA;0
ES_88;1;6;17;3;17,2;1;3;2;0;9,0;4,0;1;NA;0
ES_88;1;7;18;1;12,7;1;2;2;0;7,5;3,5;0;NA;1
ES_88;1;7;19;1;10,8;1;2;2;0;7,0;3,5;0;NA;0
ES_88;1;7;20;1;19,3;1;2;2;0;8,5;2,5;1;NA;0
ES_88;1;7;20;2;10,6;1;3;2;0;7,5;4,0;1;NA;0
ES_88;1;7;20;3;13,2;1;3;2;0;6,8;1,4;1;NA;0
ES_88;1;7;20;4;15,3;1;3;2;0;7,5;3,0;1;NA;0
ES_88;2;2;1;1;10,4;1;2;2;0;7,4;4,3;1;NA;1
ES_88;2;4;2;1;14,2;1;2;2;0;6,5;2,2;0;NA;1
ES_88;2;5;3;1;16,7;1;2;2;0;6,3;2,2;0;NA;0
ES_88;2;5;4;1;12,0;1;2;2;0;6,5;3,0;0;NA;0
ES_88;2;5;5;1;13,9;1;2;2;0;6,5;2,0;0;NA;0
ES_88;2;5;6;1;11,7;1;2;2;0;5,2;2,4;0;NA;1
ES_88;2;6;7;1;10,9;1;2;2;0;5,0;2,0;0;NA;0
ES_88;2;6;7;2;10,3;1;2;2;0;4,5;1,4;0;NA;0
ES_88;2;7;8;1;10,8;1;3;2;0;5,0;1,7;0;NA;0
ES_88;2;8;9;1;12,0;1;3;2;0;4,8;1,8;0;NA;0
ES_88;2;9;10;1;12,6;1;3;2;0;5,2;2,5;1;NA;0
ES_88;3;2;1;1;10,7;1;2;2;0;6,4;3,1;0;NA;0
ES_88;3;2;2;1;10,9;1;2;2;0;6,0;3,0;1;NA;0
ES_88;3;2;3;1;10,8;1;2;2;0;6,5;3,0;0;NA;0
ES_88;3;2;4;1;11,1;1;2;2;0;6,0;3,0;0;NA;0
ES_88;3;2;4;2;10,6;1;2;2;0;6,0;3,0;0;NA;0
ES_88;3;4;5;1;10,2;1;2;2;0;6,3;3,0;0;NA;0
ES_88;3;5;6;1;11,0;1;3;2;0;6,5;3,0;0;NA;0
ES_88;3;5;6;2;11,6;1;3;2;0;6,5;2,0;0;NA;0
ES_88;3;5;7;1;13,4;1;3;2;0;7,0;4,4;1;NA;0
ES_88;3;5;8;1;10,4;1;3;2;0;6,2;3,0;1;NA;1
ES_88;3;6;9;1;10,4;1;2;2;0;7,5;3,8;0;NA;0
ES_88;3;6;9;2;11,9;1;2;2;0;7,0;3,0;0;NA;0
ES_88;3;6;10;1;11,4;1;2;2;0;6,3;2,8;0;NA;0
ES_88;3;7;11;1;12,7;1;2;2;0;7,5;4,2;1;NA;0
ES_88;3;7;12;1;10,5;1;2;2;0;5,5;5,5;0;NA;0
ES_88;3;7;13;1;35,3;3;2;2;0;7,8;4,0;1;NA;0
ES_88;3;7;14;1;11,4;1;2;2;0;7,5;3,0;0;NA;0
ES_88;3;7;15;1;10,8;1;1;2;0;7,5;2,0;0;NA;0
ES_88;3;8;16;1;12,8;1;2;2;0;8,0;4,0;1;NA;0
ES_88;3;8;17;1;13,8;1;3;2;0;6,5;5,0;1;NA;0
ES_88;3;8;18;1;12,1;1;3;2;0;7,0;3,0;1;NA;0
ES_88;3;9;19;1;10,0;1;3;2;0;7,0;4,0;0;NA;0
ES_88;3;9;20;1;10,7;1;2;2;0;8,0;4,0;1;NA;0
ES_88;3;9;21;1;10,3;1;2;2;0;7,5;1,6;1;NA;0
ES_88;3;10;22;1;10,9;1;2;2;0;8,0;3,5;1;NA;0
ES_88;3;10;23;1;26,9;1;2;2;0;10,3;4,6;0;NA;0
ES_88;3;10;24;1;10,6;1;2;2;0;7,0;2,2;0;NA;0
ES_88;3;10;25;1;13,3;1;2;2;0;8,0;4,5;0;NA;0
ES_88;4;1;1;1;14,1;1;2;2;0;8,7;3,8;1;NA;0
ES_88;4;1;2;1;10,0;1;3;2;0;7,8;4,0;1;NA;0
ES_88;4;2;3;1;10,7;1;2;2;0;7,5;4,0;0;NA;0
ES_88;4;2;4;1;16,5;1;2;2;0;9,5;6,0;0;NA;0
ES_88;4;3;5;1;10,0;1;2;2;0;8,0;4,2;0;NA;0
ES_88;4;3;6;1;13,0;1;2;2;0;8,0;5,0;0;NA;0
ES_88;4;3;7;1;10,3;1;2;2;0;7,0;3,2;0;NA;0
ES_88;4;4;8;1;11,1;1;2;2;0;10,0;4,0;0;NA;0
ES_88;4;5;9;1;14,0;3;2;2;0;8,0;4,0;0;NA;0
ES_88;4;5;10;1;10,7;1;2;2;0;8,2;5,0;0;NA;0
ES_88;4;5;11;1;12,0;1;2;2;0;7,0;3,0;0;NA;0
ES_88;4;6;12;1;10,5;1;2;2;0;7,5;2,4;0;NA;0
ES_88;4;6;13;1;10,2;1;3;2;0;8,0;3,8;0;NA;0
ES_88;4;8;14;1;22,6;2;3;2;0;6,2;3,0;0;NA;0
ES_88;4;9;15;1;10,4;1;3;2;0;4,5;2,6;0;NA;0
ES_89;4;4;1;1;14,6;1;2;4;1;13,2;11,0;0;NA;0
ES_89;4;4;1;2;20,4;1;2;4;1;10,0;8,5;0;NA;0
ES_89;4;4;2;1;21,1;1;2;4;1;12,0;10,0;0;NA;0
ES_89;4;4;3;1;24,1;1;2;4;1;13,0;9,0;0;NA;0
ES_9;3;1;1;1;18,7;1;1;4;0;15,9;11,0;0;NA;0
ES_9;3;1;2;1;18,7;1;1;4;0;15,9;11,0;0;NA;0
ES_9;3;1;3;1;17,4;1;1;4;0;15,9;11,0;0;NA;0
ES_9;3;1;4;1;16,7;1;1;4;0;15,8;10,8;0;NA;0
ES_9;3;1;5;1;13,7;1;1;4;0;15,7;10,7;0;NA;0
ES_9;3;1;6;1;16,1;1;1;4;0;15,9;10,6;0;NA;0
ES_9;3;2;7;1;13,5;1;2;4;0;15,7;10,7;0;NA;0
ES_9;3;2;8;1;15,5;1;1;4;0;15,9;10,8;0;NA;0
ES_9;3;2;9;1;18,0;1;1;4;0;15,9;10,7;0;NA;0
ES_9;3;2;10;1;11,2;1;1;4;0;15,7;10,8;0;NA;0
ES_9;3;3;11;1;17,8;1;1;4;0;15,6;10,9;0;NA;0
ES_9;3;3;12;1;16,8;1;1;4;0;15,9;10,6;0;NA;0
ES_9;3;3;13;1;15,9;1;1;4;0;15,9;10,7;0;NA;0
ES_9;3;3;14;1;12,1;2;1;4;0;15,7;10,9;0;NA;0
ES_9;3;3;15;1;16,3;1;1;4;0;15,8;10,9;0;NA;0
ES_9;3;3;16;1;11,3;1;1;4;0;15,9;11,0;0;NA;0
ES_9;3;3;17;1;15,7;1;1;4;0;15,8;10,7;0;NA;0
ES_9;3;4;18;1;14,4;1;1;4;0;15,6;10,7;0;NA;0
ES_9;3;4;19;1;14,7;1;1;4;0;15,7;10,7;0;NA;0
ES_9;3;4;20;1;16,5;1;1;4;0;15,8;10,8;0;NA;0
ES_9;3;4;21;1;16,9;1;2;4;0;15,9;10,9;0;NA;0
ES_9;3;4;22;1;16,8;1;1;4;0;15,9;11,0;0;NA;0
ES_9;3;4;23;1;17,0;1;1;4;0;15,7;11,1;0;NA;0
ES_9;3;4;24;1;12,2;2;2;4;0;15,6;11,0;0;NA;0
ES_9;3;4;25;1;15,5;1;1;4;0;15,8;10,9;0;NA;0
ES_9;3;5;26;1;17,5;1;1;4;0;15,9;10,7;0;NA;0
ES_9;3;5;27;1;12,8;1;1;4;0;16,0;10,8;0;NA;0
ES_9;3;5;28;1;13,5;1;1;4;0;15,7;10,6;0;NA;0
ES_9;3;5;29;1;13,9;1;1;4;0;15,5;10,7;0;NA;0
ES_9;3;5;30;1;16,8;1;1;4;0;15,6;10,8;0;NA;0
ES_9;3;5;31;1;12,2;1;1;4;0;15,7;10,9;0;NA;0
ES_9;3;5;32;1;17,1;1;1;4;0;15,8;10,7;0;NA;0
ES_9;3;6;33;1;10,4;4;4;4;0;7,0;7,0;0;NA;0
ES_9;3;6;34;1;15,2;1;1;4;0;15,7;10,8;0;NA;0
ES_9;3;6;35;1;11,5;3;1;4;0;14,3;10,9;0;NA;0
ES_9;3;6;36;1;10,4;1;1;4;0;15,7;11,0;0;NA;0
ES_9;3;6;37;1;13,6;4;4;4;0;15,5;11,1;0;NA;0
ES_9;3;6;38;1;12,7;1;1;4;0;15,9;11,0;0;NA;0
ES_9;3;6;39;1;12,4;1;1;4;0;15,7;10,8;0;NA;0
ES_9;3;7;40;1;10,8;1;1;4;0;15,6;10,7;0;NA;0
ES_9;3;7;41;1;14,1;1;1;4;0;14,9;10,0;0;NA;0
ES_9;3;7;42;1;12,2;1;1;4;0;15,8;10,7;0;NA;0
ES_9;3;7;43;1;12,3;1;1;4;0;15,7;10,7;0;NA;0
ES_9;3;7;44;1;14,1;1;1;4;0;15,8;10,7;0;NA;0
ES_9;3;7;45;1;12,6;1;1;4;0;15,9;10,9;0;NA;0
ES_9;3;7;46;1;12,1;3;3;4;0;15,7;10,7;0;NA;0
ES_9;3;7;47;1;12,1;2;2;4;0;15,6;10,7;0;NA;0
ES_9;3;7;48;1;12,2;1;1;4;0;15,4;10,8;0;NA;0
ES_9;3;7;49;1;14,0;1;1;4;0;15,9;11,0;0;NA;0
ES_9;3;8;50;1;14,0;3;1;4;0;15,7;10,9;0;NA;0
ES_9;3;8;51;1;12,9;3;1;4;0;15,6;11,1;0;NA;0
ES_9;3;8;52;1;13,8;3;1;4;0;15,7;11,0;0;NA;0
ES_9;3;8;53;1;15,3;3;1;4;0;15,7;11,2;0;NA;0
ES_9;3;8;54;1;13,7;3;1;4;0;15,9;11,0;0;NA;0
ES_9;3;8;55;1;13,6;2;1;4;0;15,8;10,8;0;NA;0
ES_9;3;8;56;1;13,0;1;1;4;0;15,0;11,0;0;NA;0
ES_9;3;8;57;1;12,8;3;1;4;0;16,0;11,3;0;NA;0
ES_9;3;9;58;1;14,6;1;1;4;0;15,9;10,9;0;NA;0
ES_9;3;9;59;1;14,1;3;1;4;0;15,8;10,9;0;NA;0
ES_9;3;9;60;1;12,5;1;1;4;0;15,9;10,9;0;NA;0
ES_9;3;9;61;1;14,3;1;1;4;0;16,0;11,0;0;NA;0
ES_9;3;9;62;1;10,6;3;1;4;0;16,1;11,0;0;NA;0
ES_9;3;9;63;1;12,8;3;1;4;0;14,0;10,7;0;NA;0
ES_9;3;9;64;1;14,1;4;1;4;0;15,9;10,9;0;NA;0
ES_9;3;9;65;1;15,3;3;1;4;0;16,0;11,0;0;NA;0
ES_9;3;9;66;1;13,3;4;1;4;0;15,7;11,1;0;NA;0
ES_9;3;9;67;1;13,0;4;1;4;0;15,9;11,0;0;NA;0
ES_9;3;9;68;1;15,1;4;1;4;0;15,8;10,9;0;NA;0
ES_9;3;10;69;1;12,8;2;1;4;0;15,6;10,9;0;NA;0
ES_9;3;10;70;1;12,8;3;1;4;0;15,7;10,8;0;NA;0
ES_9;3;10;71;1;12,9;4;1;4;0;15,9;10,7;0;NA;0
ES_9;3;10;72;1;11,0;2;1;4;0;15,6;10,6;0;NA;0
ES_9;3;10;73;1;12,6;2;1;4;0;15,7;10,6;0;NA;0
ES_9;3;10;74;1;11,5;3;1;4;0;15,9;10,3;0;NA;0
ES_9;3;10;75;1;11,7;4;1;4;0;14,0;10,0;0;NA;0
ES_9;3;10;76;1;13,7;4;1;4;0;15,9;11,0;0;NA;0
ES_9;4;1;1;1;18,3;1;1;4;0;15,9;11,0;0;NA;0
ES_9;4;4;2;1;18,7;1;1;4;0;15,7;11,0;0;NA;0
ES_9;4;4;3;1;17,9;1;1;4;0;15,8;11,1;0;NA;0
ES_9;4;4;4;1;15,5;1;1;4;0;15,7;10,9;0;NA;0
ES_9;4;4;5;1;14,7;1;1;4;0;15,9;10,6;0;NA;0
ES_9;4;5;6;1;18,7;2;1;4;0;15,6;10,5;0;NA;0
ES_9;4;5;7;1;17,0;1;1;4;0;15,9;10,8;0;NA;0
ES_9;4;8;8;1;18,5;1;1;4;0;15,7;10,7;0;NA;0
ES_9;4;8;9;1;13,3;1;1;4;0;15,6;10,7;0;NA;0
ES_9;4;8;10;1;14,2;1;1;4;0;15,9;11,0;0;NA;0
ES_9;4;8;11;1;12,7;1;1;4;0;15,7;10,8;0;NA;0
ES_9;4;9;12;1;14,1;1;1;4;0;15,6;10,7;0;NA;0
ES_9;4;9;13;1;16,8;1;1;4;0;16,0;11,1;0;NA;0
ES_9;4;9;14;1;16,8;1;1;4;0;16,0;11,0;0;NA;0
ES_9;4;9;15;1;18,7;1;1;4;0;15,9;11,0;0;NA;0
ES_90;1;1;1;1;18,1;2;2;3;0;8,5;3,0;1;NA;0
ES_90;1;1;2;1;44,3;1;1;1;0;18,0;10,0;0;NA;1
ES_90;1;1;3;1;10,5;1;1;3;0;9,5;7,0;0;NA;1
ES_90;1;1;4;1;15,1;1;1;2;0;13,5;12,0;0;NA;0
ES_90;1;1;5;1;62,4;1;1;1;0;15,0;8,0;1;NA;1
ES_90;1;1;6;1;30,0;3;3;2;0;13,0;6,0;0;NA;0
ES_90;1;1;7;1;13,0;2;1;3;0;7,5;6,0;0;NA;0
ES_90;1;2;8;1;14,3;1;1;2;0;13,5;12,0;1;NA;0
ES_90;1;2;9;1;14,8;2;2;3;0;9,5;8,0;1;NA;0
ES_90;1;2;10;1;10,8;1;3;3;0;8,0;6,0;1;NA;0
ES_90;1;2;11;1;32,4;1;2;2;0;14,0;8,0;0;NA;1
ES_90;1;2;12;1;10,6;1;2;3;0;7,5;6,0;1;NA;1
ES_90;1;2;13;1;11,2;1;2;3;0;7,5;6,0;0;NA;0
ES_90;1;2;14;1;18,0;4;4;3;0;6,5;6,5;1;NA;0
ES_90;1;3;15;1;16,3;4;4;3;0;8,5;6,0;0;NA;0
ES_90;1;3;16;1;15,9;1;1;2;0;11,0;9,0;0;NA;0
ES_90;1;3;17;1;13,9;1;3;3;0;8,5;5,0;0;NA;1
ES_90;1;3;18;1;12,0;1;1;3;0;6,5;5,5;0;NA;0
ES_90;1;3;19;1;10,7;1;1;2;0;9,0;7,0;0;NA;0
ES_90;1;3;20;1;47,3;1;2;2;0;11,0;8,0;1;NA;0
ES_90;1;3;21;1;20,0;1;3;2;0;9,5;7,5;0;NA;0
ES_90;1;3;22;1;26,5;1;2;2;0;14,0;10,0;0;NA;0
ES_90;1;3;23;1;14,2;1;1;2;0;12,0;10,0;0;NA;0
ES_90;1;4;24;1;10,7;1;1;3;0;7,5;6,0;0;NA;0
ES_90;1;4;25;1;18,0;1;2;2;0;11,0;5,0;0;NA;1
ES_90;1;4;26;1;15,1;1;2;2;0;9,5;7,5;0;NA;1
ES_90;1;4;27;1;27,4;2;2;2;0;10,5;5,5;1;NA;1
ES_90;1;4;28;1;12,8;1;1;2;0;10,5;9,0;0;NA;0
ES_90;1;4;29;1;23,7;1;1;1;0;15,0;7,5;0;NA;1
ES_90;1;5;30;1;16,0;2;2;2;0;10,0;7,0;1;NA;0
ES_90;1;5;31;1;17,8;3;3;2;0;10,5;8,0;0;NA;0
ES_90;1;5;32;1;19,4;1;2;3;0;7,0;1,4;0;NA;1
ES_90;1;6;33;1;34,5;1;2;1;0;16,0;10,5;0;NA;1
ES_90;1;6;34;1;30,0;1;3;3;0;8,5;4,0;0;NA;0
ES_90;1;6;34;2;24,2;1;3;2;0;9,0;4,0;0;NA;0
ES_90;1;6;35;1;14,4;4;4;3;0;4,0;4,0;1;NA;0
ES_90;1;6;36;1;34,2;1;3;1;0;17,0;12,0;1;NA;0
ES_90;1;7;37;1;18,0;2;3;2;0;10,5;7,0;1;NA;0
ES_90;1;7;38;1;49,0;4;4;3;0;8,0;5,0;1;NA;0
ES_90;1;7;39;1;18,0;3;3;2;0;12,5;8,0;1;NA;0
ES_90;1;8;40;1;13,4;2;2;3;0;7,5;4,0;1;NA;0
ES_90;1;8;41;1;10,8;2;2;3;0;6,0;4,5;1;NA;0
ES_90;1;8;42;1;19,8;2;3;3;0;5,0;3,0;1;NA;1
ES_90;1;9;43;1;16,7;2;3;3;0;5,0;3,0;1;NA;0
ES_90;1;9;43;2;15,7;2;3;3;0;5,5;2,5;1;NA;0
ES_90;2;1;1;1;17,6;2;2;2;0;11,2;8,0;1;NA;0
ES_90;2;1;2;1;13,0;2;2;2;0;11,0;7,5;1;NA;0
ES_90;2;1;3;1;32,0;4;4;3;0;2,0;2,0;0;NA;0
ES_90;2;1;4;1;12,5;1;2;2;0;10,5;5,0;1;NA;0
ES_90;2;1;5;1;21,9;2;2;2;0;12,0;8,0;0;NA;0
ES_90;2;1;6;1;13,8;1;2;2;0;10,5;7,5;0;NA;0
ES_90;2;1;7;1;10,2;1;2;3;0;8,0;6,0;0;NA;0
ES_90;2;1;8;1;33,5;2;1;1;0;16,5;8,0;0;NA;0
ES_90;2;1;9;1;12,4;2;2;2;0;11,0;7,0;0;NA;0
ES_90;2;2;10;1;18,0;4;4;3;0;5,0;5,0;0;NA;0
ES_90;2;2;10;2;14,0;2;2;1;0;14,0;8,0;0;NA;0
ES_90;2;2;11;1;11,0;4;4;2;0;10,5;9,0;1;NA;0
ES_90;2;2;12;1;16,0;4;4;2;0;10,0;9,0;1;NA;0
ES_90;2;2;13;1;11,0;2;3;2;0;13,0;11,0;0;NA;0
ES_90;2;2;14;1;11,8;1;2;2;0;12,0;10,0;1;NA;1
ES_90;2;2;15;1;20,6;2;2;2;0;12,0;6,0;1;NA;0
ES_90;2;2;16;1;14,7;2;2;2;0;10,5;5,5;1;NA;0
ES_90;2;2;17;1;17,5;2;1;2;0;13,0;8,0;0;NA;0
ES_90;2;2;18;1;16,0;4;4;3;0;6,5;1,5;0;NA;0
ES_90;2;3;19;1;23,5;2;2;2;0;13,0;7,0;1;NA;0
ES_90;2;3;19;2;18,1;2;2;2;0;10,5;6,0;1;NA;0
ES_90;2;3;19;3;25,3;2;2;2;0;13,0;7,0;1;NA;0
ES_90;2;3;20;1;11,3;1;2;3;0;8,0;6,0;1;NA;0
ES_90;2;3;21;1;43,0;4;4;3;0;2,5;2,5;0;NA;0
ES_90;2;3;22;1;26,8;2;2;1;0;18,0;12,0;0;NA;0
ES_90;2;3;23;1;24,5;2;2;1;0;18,0;14,0;0;NA;0
ES_90;2;3;24;1;48,3;4;4;3;0;5,5;2,0;0;NA;0
ES_90;2;3;25;1;13,2;2;3;2;0;10,0;8,0;1;NA;0
ES_90;2;3;26;1;14,2;2;2;2;0;9,5;7,0;0;NA;0
ES_90;2;3;27;1;22,4;2;2;2;0;12,0;6,0;1;NA;0
